datetime,hour,month,day,dayofyear,solar_irradiation,ambient_temperature,solar_energy_generated,energy_consumption,net_energy
2025-01-03 05:00:00,5,1,3,3,0.0,8.819158520383365,0.0,0.47747872215441417,-0.47747872215441417
2025-01-03 06:00:00,6,1,3,3,0.0,7.9248337942675064,0.0,0.39808242379085934,-0.39808242379085934
2025-01-03 07:00:00,7,1,3,3,6.802609149544389,9.247341504440458,0.03061174117294975,0.7057953882769876,-0.6751836471040379
2025-01-03 08:00:00,8,1,3,3,188.72515695657984,9.608723859646341,0.8492632063046093,0.7883070079626572,0.060956198341952095
2025-01-03 09:00:00,9,1,3,3,264.6089039188289,8.221483276142404,1.19074006763473,0.4953048506884731,0.6954352169462569
2025-01-03 10:00:00,10,1,3,3,341.390847310503,9.84402128228693,1.5362588128972634,0.44628945940636044,1.089969353490903
2025-01-03 11:00:00,11,1,3,3,396.1769356201789,9.07662494839324,1.782796210290805,0.4586282042181157,1.3241680060726893
2025-01-03 12:00:00,12,1,3,3,465.5241198879929,9.890408416654008,2.0948585394959682,0.3196599993294663,1.7751985401665018
2025-01-03 13:00:00,13,1,3,3,422.9104509262479,11.35099889720885,1.9030970291681155,0.4096446390121736,1.493452390155942
2025-01-03 14:00:00,14,1,3,3,477.64600788901225,13.012947741894713,2.149407035500555,0.4308950904742419,1.718511945026313
2025-01-03 15:00:00,15,1,3,3,496.5496955495234,9.447668336818285,2.234473629972855,0.48633416612254166,1.7481394638503134
2025-01-03 16:00:00,16,1,3,3,382.735499434943,12.451754831711064,1.7223097474572435,0.3776055662647309,1.3447041811925127
2025-01-03 17:00:00,17,1,3,3,260.3712774567483,13.247736152352074,1.1716707485553675,0.3923199537772764,0.7793507947780911
2025-01-03 18:00:00,18,1,3,3,235.3976204778214,12.707590262608075,1.0592892921501962,0.8065469693057864,0.2527423228444098
2025-01-03 19:00:00,19,1,3,3,73.42970965768217,11.228070724359325,0.33043369345956974,0.7849727894012591,-0.4545390959416894
2025-01-03 20:00:00,20,1,3,3,33.162500185147465,11.205042735308254,0.14923125083316358,0.9749622867239761,-0.8257310358908125
2025-01-03 21:00:00,21,1,3,3,0.0,12.39271374479752,0.0,0.6850509325904148,-0.6850509325904148
2025-01-03 22:00:00,22,1,3,3,0.0,11.054508130890076,0.0,0.7841369767891297,-0.7841369767891297
2025-01-03 23:00:00,23,1,3,3,0.0,10.979651127667296,0.0,0.31626511167405164,-0.31626511167405164
2025-01-04 00:00:00,0,1,4,4,0.0,7.581494933677177,0.0,0.4479337496668875,-0.4479337496668875
2025-01-04 01:00:00,1,1,4,4,0.0,5.896821435844002,0.0,0.4398130360736535,-0.4398130360736535
2025-01-04 02:00:00,2,1,4,4,0.0,6.170038491200295,0.0,0.4347452869600183,-0.4347452869600183
2025-01-04 03:00:00,3,1,4,4,0.0,9.210805331231082,0.0,0.25337842542777766,-0.25337842542777766
2025-01-04 04:00:00,4,1,4,4,0.0,8.852467367640932,0.0,0.30051312215845855,-0.30051312215845855
2025-01-04 05:00:00,5,1,4,4,0.0,7.425409807672074,0.0,0.2997510020978786,-0.2997510020978786
2025-01-04 06:00:00,6,1,4,4,0.0,10.104688711232008,0.0,0.3846954811501376,-0.3846954811501376
2025-01-04 07:00:00,7,1,4,4,0.0,10.902362784451153,0.0,0.7370496363250869,-0.7370496363250869
2025-01-04 08:00:00,8,1,4,4,98.57008861064728,11.751263064341948,0.44356539874791273,0.61136006088984,-0.16779466214192723
2025-01-04 09:00:00,9,1,4,4,216.62741415334497,11.97454383939485,0.9748233636900524,0.7418833738663622,0.23293998982369024
2025-01-04 10:00:00,10,1,4,4,338.29673145471355,11.712968277962606,1.522335291546211,0.530015507318409,0.992319784227802
2025-01-04 11:00:00,11,1,4,4,402.5563914773073,12.379801615049676,1.8115037616478826,0.45031241913152226,1.3611913425163604
2025-01-04 12:00:00,12,1,4,4,464.1629589068004,12.07024075810121,2.0887333150806016,0.37507681011270805,1.7136565049678936
2025-01-04 13:00:00,13,1,4,4,497.45928501155936,11.411090023684741,2.2385667825520175,0.364434089779192,1.8741326927728255
2025-01-04 14:00:00,14,1,4,4,495.10672651129715,14.384553060847981,2.2279802693008373,0.4089421875172241,1.8190380817836131
2025-01-04 15:00:00,15,1,4,4,408.60206061566214,10.301773464581476,1.8387092727704797,0.36172743810577845,1.4769818346647012
2025-01-04 16:00:00,16,1,4,4,389.9539420848851,10.887432651270592,1.7547927393819829,0.5206301789078424,1.2341625604741404
2025-01-04 17:00:00,17,1,4,4,384.4050886144162,11.979618612800843,1.7298228987648727,0.3528052646918619,1.377017634073011
2025-01-04 18:00:00,18,1,4,4,189.69565459084328,13.201494516548422,0.8536304456587948,0.9397373541331823,-0.08610690847438751
2025-01-04 19:00:00,19,1,4,4,126.49766893385488,10.385345641959729,0.569239510202347,0.6649964347817748,-0.09575692457942786
2025-01-04 20:00:00,20,1,4,4,48.210462058778866,10.071961812751146,0.21694707926450488,0.7129473574245124,-0.4960002781600076
2025-01-04 21:00:00,21,1,4,4,0.0,11.846560553625602,0.0,0.6723377902191539,-0.6723377902191539
2025-01-04 22:00:00,22,1,4,4,0.0,8.793837009337578,0.0,0.7280298807013661,-0.7280298807013661
2025-01-04 23:00:00,23,1,4,4,0.0,10.898293689273961,0.0,0.4173075883404915,-0.4173075883404915
2025-01-05 00:00:00,0,1,5,5,0.0,5.40938398858562,0.0,0.477450813583704,-0.477450813583704
2025-01-05 01:00:00,1,1,5,5,0.0,6.900823232143346,0.0,0.39253970913791725,-0.39253970913791725
2025-01-05 02:00:00,2,1,5,5,0.0,7.119609588922123,0.0,0.4566152213495705,-0.4566152213495705
2025-01-05 03:00:00,3,1,5,5,0.0,7.871553322031018,0.0,0.22857738868640418,-0.22857738868640418
2025-01-05 04:00:00,4,1,5,5,0.0,9.935675372047449,0.0,0.36862123454205464,-0.36862123454205464
2025-01-05 05:00:00,5,1,5,5,0.0,8.853806379906898,0.0,0.3923836946684992,-0.3923836946684992
2025-01-05 06:00:00,6,1,5,5,0.0,12.056210615103907,0.0,0.12543873777758008,-0.12543873777758008
2025-01-05 07:00:00,7,1,5,5,9.78658266596583,8.649658383180103,0.04403962199684623,0.5986685669341443,-0.5546289449372981
2025-01-05 08:00:00,8,1,5,5,77.2428756961592,11.618755752624546,0.3475929406327164,0.7679788048090748,-0.42038586417635837
2025-01-05 09:00:00,9,1,5,5,296.37296747294397,7.878239201163873,1.3336783536282477,0.7519960717655648,0.5816822818626829
2025-01-05 10:00:00,10,1,5,5,371.96953289740895,10.853737203433807,1.6738628980383403,0.41475738628665926,1.259105511751681
2025-01-05 11:00:00,11,1,5,5,391.16264557567956,8.73188861933636,1.760231905090558,0.47483128921160533,1.2854006158789526
2025-01-05 12:00:00,12,1,5,5,492.7073646277689,10.618028036038357,2.21718314082496,0.3171054524900218,1.9000776883349382
2025-01-05 13:00:00,13,1,5,5,527.85002800351,12.607160206501206,2.3753251260157953,0.46151608820788237,1.913809037807913
2025-01-05 14:00:00,14,1,5,5,431.2970589634633,10.065219669517072,1.940836765335585,0.38990250338138455,1.5509342619542004
2025-01-05 15:00:00,15,1,5,5,443.53904215550807,13.17110675792534,1.9959256896997863,0.3359515304646109,1.6599741592351753
2025-01-05 16:00:00,16,1,5,5,436.9041876727448,10.876265803460761,1.9660688445273515,0.4672239923565506,1.4988448521708009
2025-01-05 17:00:00,17,1,5,5,309.7531962810365,11.67540428242568,1.3938893832646642,0.35835157208827595,1.0355378111763882
2025-01-05 18:00:00,18,1,5,5,181.41466388195056,13.479726537687938,0.8163659874687775,0.7801978646383978,0.036168122830379734
2025-01-05 19:00:00,19,1,5,5,91.07572528993254,11.424282393261507,0.40984076380469636,0.7459791708925436,-0.33613840708784726
2025-01-05 20:00:00,20,1,5,5,0.0,11.405707935943605,0.0,0.7489793591656386,-0.7489793591656386
2025-01-05 21:00:00,21,1,5,5,0.0,9.49899387455812,0.0,0.902613624327364,-0.902613624327364
2025-01-05 22:00:00,22,1,5,5,0.0,14.580831520744002,0.0,0.838260153950905,-0.838260153950905
2025-01-05 23:00:00,23,1,5,5,0.0,11.635006718130704,0.0,0.3827027241622163,-0.3827027241622163
2025-01-06 00:00:00,0,1,6,6,0.0,7.343825880630831,0.0,0.5516354939187212,-0.5516354939187212
2025-01-06 01:00:00,1,1,6,6,0.0,8.150156266048961,0.0,0.5770728728492116,-0.5770728728492116
2025-01-06 02:00:00,2,1,6,6,0.0,7.963262176072948,0.0,0.4548074935649211,-0.4548074935649211
2025-01-06 03:00:00,3,1,6,6,0.0,5.273891788562295,0.0,0.36551376208306097,-0.36551376208306097
2025-01-06 04:00:00,4,1,6,6,0.0,8.830761339640784,0.0,0.41617979286591467,-0.41617979286591467
2025-01-06 05:00:00,5,1,6,6,0.0,8.35039980032013,0.0,0.4909502317234022,-0.4909502317234022
2025-01-06 06:00:00,6,1,6,6,0.0,7.223443158397211,0.0,0.43628659158934946,-0.43628659158934946
2025-01-06 07:00:00,7,1,6,6,5.516662372691837,7.024562077307951,0.024824980677113265,0.8743041471383501,-0.8494791664612369
2025-01-06 08:00:00,8,1,6,6,119.59750361373064,6.518951392483892,0.5381887662617879,0.6309472827342061,-0.09275851647241817
2025-01-06 09:00:00,9,1,6,6,253.36843323006008,9.304856990132683,1.1401579495352703,0.6138999791703889,0.5262579703648814
2025-01-06 10:00:00,10,1,6,6,314.9302525788083,9.232143609210029,1.4171861366046372,0.35241674172864174,1.0647693948759955
2025-01-06 11:00:00,11,1,6,6,451.2181693603294,10.333998858776926,2.0304817621214823,0.24672754569998415,1.7837542164214981
2025-01-06 12:00:00,12,1,6,6,439.4973003255633,11.559753183881435,1.9777378514650346,0.5799504770574889,1.3977873744075455
2025-01-06 13:00:00,13,1,6,6,470.8322035321474,11.417451178609443,2.118744915894663,0.4613993722340433,1.65734554366062
2025-01-06 14:00:00,14,1,6,6,432.0714898344997,11.569284184834776,1.9443217042552485,0.5304343895291369,1.4138873147261117
2025-01-06 15:00:00,15,1,6,6,435.9785107015782,12.340182393077304,1.9619032981571018,0.5840321464458837,1.377871151711218
2025-01-06 16:00:00,16,1,6,6,390.76446463362305,9.515693591831646,1.7584400908513036,0.3457566760862184,1.4126834147650853
2025-01-06 17:00:00,17,1,6,6,291.90918111911617,9.981097266125733,1.3135913150360226,0.3488151812950311,0.9647761337409915
2025-01-06 18:00:00,18,1,6,6,256.76392727473507,12.35673649162108,1.1554376727363078,0.5542167573781237,0.6012209153581841
2025-01-06 19:00:00,19,1,6,6,99.02947608602193,11.805792126453138,0.44563264238709865,0.782544029597041,-0.3369113872099423
2025-01-06 20:00:00,20,1,6,6,43.32033682009149,13.492995318955305,0.1949415156904117,0.7083337783958132,-0.5133922627054015
2025-01-06 21:00:00,21,1,6,6,0.0,14.53299793410165,0.0,0.853938388717847,-0.853938388717847
2025-01-06 22:00:00,22,1,6,6,0.0,11.945085142556456,0.0,0.8312467584034059,-0.8312467584034059
2025-01-06 23:00:00,23,1,6,6,0.0,12.128720642879557,0.0,0.2526215019813668,-0.2526215019813668
2025-01-07 00:00:00,0,1,7,7,0.0,5.308735110214707,0.0,0.2063054356341036,-0.2063054356341036
2025-01-07 01:00:00,1,1,7,7,0.0,3.2118538945263326,0.0,0.325573180817364,-0.325573180817364
2025-01-07 02:00:00,2,1,7,7,0.0,9.563544689326864,0.0,0.5174116196702161,-0.5174116196702161
2025-01-07 03:00:00,3,1,7,7,0.0,8.450073066251772,0.0,0.6902411130930229,-0.6902411130930229
2025-01-07 04:00:00,4,1,7,7,0.0,7.428870611644937,0.0,0.28821111238494923,-0.28821111238494923
2025-01-07 05:00:00,5,1,7,7,0.0,10.11814323417942,0.0,0.3239632182154769,-0.3239632182154769
2025-01-07 06:00:00,6,1,7,7,0.0,8.877803127482927,0.0,0.4100976097980512,-0.4100976097980512
2025-01-07 07:00:00,7,1,7,7,14.67080081957085,3.9036551216383772,0.06601860368806882,0.7860657321402675,-0.7200471284521988
2025-01-07 08:00:00,8,1,7,7,61.463495743573304,9.376803983192888,0.27658573084607985,0.73010489062655,-0.4535191597804702
2025-01-07 09:00:00,9,1,7,7,208.68745649561598,8.957191258217707,0.9390935542302719,0.7710387022370212,0.16805485199325065
2025-01-07 10:00:00,10,1,7,7,372.71440607881266,9.52972459245316,1.677214827354657,0.31411848423730515,1.363096343117352
2025-01-07 11:00:00,11,1,7,7,405.6533600756215,11.334318434923516,1.8254401203402968,0.3065826026899017,1.5188575176503951
2025-01-07 12:00:00,12,1,7,7,535.0801288883547,8.79807354537965,2.407860579997596,0.17291656221299348,2.2349440177846027
2025-01-07 13:00:00,13,1,7,7,488.0148654620446,13.61821144736457,2.1960668945792006,0.2782564302720048,1.9178104643071958
2025-01-07 14:00:00,14,1,7,7,495.14839895099306,13.911836935798881,2.2281677952794685,0.46753441829741826,1.7606333769820504
2025-01-07 15:00:00,15,1,7,7,388.656892997695,13.762073889903228,1.7489560184896276,0.260328647973883,1.4886273705157445
2025-01-07 16:00:00,16,1,7,7,474.30008068767205,12.763386210117993,2.134350363094524,0.3949399112301053,1.739410451864419
2025-01-07 17:00:00,17,1,7,7,353.32617674849394,11.256229664735878,1.5899677953682227,0.5037544957683816,1.0862132995998413
2025-01-07 18:00:00,18,1,7,7,186.38587572915367,9.289763516928932,0.8387364407811915,0.6449562697848691,0.1937801709963224
2025-01-07 19:00:00,19,1,7,7,70.3827321463321,8.131498764481826,0.31672229465849444,0.7338120252805063,-0.4170897306220118
2025-01-07 20:00:00,20,1,7,7,0.0,13.637220927699172,0.0,0.7081022842003449,-0.7081022842003449
2025-01-07 21:00:00,21,1,7,7,0.0,10.20755026575509,0.0,0.8275802206020955,-0.8275802206020955
2025-01-07 22:00:00,22,1,7,7,0.0,13.042344784255022,0.0,0.7618286151157535,-0.7618286151157535
2025-01-07 23:00:00,23,1,7,7,0.0,11.685563699659602,0.0,0.27149885101807375,-0.27149885101807375
2025-01-08 00:00:00,0,1,8,8,0.0,5.988325373123008,0.0,0.547182653699536,-0.547182653699536
2025-01-08 01:00:00,1,1,8,8,0.0,8.233086952396595,0.0,0.3170561038548328,-0.3170561038548328
2025-01-08 02:00:00,2,1,8,8,0.0,7.664451159684703,0.0,0.5376776367929827,-0.5376776367929827
2025-01-08 03:00:00,3,1,8,8,0.0,5.901263197491334,0.0,0.46527727016997444,-0.46527727016997444
2025-01-08 04:00:00,4,1,8,8,0.0,9.169429988956537,0.0,0.5187031206529538,-0.5187031206529538
2025-01-08 05:00:00,5,1,8,8,0.0,6.365436484376681,0.0,0.32785926479757044,-0.32785926479757044
2025-01-08 06:00:00,6,1,8,8,0.0,8.663128742134296,0.0,0.6090947924636277,-0.6090947924636277
2025-01-08 07:00:00,7,1,8,8,0.8923919850925843,10.045085916970455,0.00401576393291663,0.464605714056734,-0.46058995012381737
2025-01-08 08:00:00,8,1,8,8,152.04900810614095,9.333478559802607,0.6842205364776343,0.8089084009920802,-0.12468786451444591
2025-01-08 09:00:00,9,1,8,8,236.21100259532324,11.436310776076786,1.0629495116789545,0.6096479485337534,0.4533015631452011
2025-01-08 10:00:00,10,1,8,8,245.53193195762188,11.984603548350895,1.1048936938092984,0.23590266218274217,0.8689910316265562
2025-01-08 11:00:00,11,1,8,8,354.86084730137395,10.764748757526817,1.5968738128561828,0.41241726201447554,1.1844565508417073
2025-01-08 12:00:00,12,1,8,8,499.2571922937173,9.754583558669145,2.246657365321728,0.4933575877732524,1.7532997775484755
2025-01-08 13:00:00,13,1,8,8,510.1379750502973,10.515635217032168,2.2956208877263378,0.321817255549144,1.973803632177194
2025-01-08 14:00:00,14,1,8,8,498.68188049888914,12.921802717949854,2.244068462245001,0.500876807489257,1.7431916547557438
2025-01-08 15:00:00,15,1,8,8,502.33714890530234,9.423959582349163,2.2605171700738604,0.28955364985461296,1.9709635202192475
2025-01-08 16:00:00,16,1,8,8,482.1583942814005,15.077080960197904,2.1697127742663023,0.5806149450922541,1.5890978291740483
2025-01-08 17:00:00,17,1,8,8,356.7616646346891,11.058016556160052,1.605427490856101,0.37048460330692734,1.2349428875491737
2025-01-08 18:00:00,18,1,8,8,165.93636828458665,13.486599555899911,0.74671365728064,0.8326500790903976,-0.08593642180975758
2025-01-08 19:00:00,19,1,8,8,137.9636294194072,14.852143081744497,0.6208363323873324,0.7260659829333256,-0.1052296505459932
2025-01-08 20:00:00,20,1,8,8,0.0,11.885219917790044,0.0,0.8793330725750492,-0.8793330725750492
2025-01-08 21:00:00,21,1,8,8,0.0,9.754365562769877,0.0,0.73772871598056,-0.73772871598056
2025-01-08 22:00:00,22,1,8,8,0.0,12.371463207357367,0.0,0.8834968306072741,-0.8834968306072741
2025-01-08 23:00:00,23,1,8,8,0.0,12.805186780061222,0.0,0.5238610759304356,-0.5238610759304356
2025-01-09 00:00:00,0,1,9,9,0.0,9.563194448355313,0.0,0.40949088526953586,-0.40949088526953586
2025-01-09 01:00:00,1,1,9,9,0.0,9.971646793879904,0.0,0.5263896578101313,-0.5263896578101313
2025-01-09 02:00:00,2,1,9,9,0.0,10.574706871519407,0.0,0.5041553340686794,-0.5041553340686794
2025-01-09 03:00:00,3,1,9,9,0.0,9.414355933107032,0.0,0.2177794215096416,-0.2177794215096416
2025-01-09 04:00:00,4,1,9,9,0.0,5.687282423140866,0.0,0.41932584201017004,-0.41932584201017004
2025-01-09 05:00:00,5,1,9,9,0.0,8.624702190683408,0.0,0.4177395033019985,-0.4177395033019985
2025-01-09 06:00:00,6,1,9,9,0.0,10.16362284909707,0.0,0.37715140687876153,-0.37715140687876153
2025-01-09 07:00:00,7,1,9,9,0.0,8.23359541994504,0.0,0.4454756343315582,-0.4454756343315582
2025-01-09 08:00:00,8,1,9,9,71.12535546320339,8.419391934661437,0.32006409958441523,0.8597056618215927,-0.5396415622371775
2025-01-09 09:00:00,9,1,9,9,163.38154319916097,8.592368389033046,0.7352169443962244,0.5827145263917997,0.15250241800442477
2025-01-09 10:00:00,10,1,9,9,340.09139777459563,11.481319823281805,1.5304112899856803,0.4367388405152317,1.0936724494704486
2025-01-09 11:00:00,11,1,9,9,478.43637355419986,10.24191323019991,2.1529636809938992,0.4785295151940864,1.6744341657998127
2025-01-09 12:00:00,12,1,9,9,471.2856628904141,11.247075914808873,2.1207854830068635,0.5140452271053962,1.6067402559014674
2025-01-09 13:00:00,13,1,9,9,454.94224479323157,9.105373560029514,2.047240101569542,0.51975984168116,1.527480259888382
2025-01-09 14:00:00,14,1,9,9,465.03507391230403,11.410792098794467,2.092657832605368,0.31414524601123406,1.7785125865941342
2025-01-09 15:00:00,15,1,9,9,481.6421889296709,11.267389690679016,2.167389850183519,0.5164912403007398,1.6508986098827794
2025-01-09 16:00:00,16,1,9,9,422.7463991718514,13.28274590539521,1.9023587962733313,0.5700583126251949,1.3323004836481362
2025-01-09 17:00:00,17,1,9,9,294.31660080932244,12.284114419749693,1.324424703641951,0.5264699853894379,0.7979547182525131
2025-01-09 18:00:00,18,1,9,9,191.69692854044578,11.19203134644463,0.862636178432006,0.7741341596478691,0.08850201878413688
2025-01-09 19:00:00,19,1,9,9,125.05261218881967,11.59279317907041,0.5627367548496885,0.805974982880285,-0.24323822803059647
2025-01-09 20:00:00,20,1,9,9,0.0,12.673120265751775,0.0,0.7458877031015897,-0.7458877031015897
2025-01-09 21:00:00,21,1,9,9,0.0,8.95788198606476,0.0,0.7739703187422551,-0.7739703187422551
2025-01-09 22:00:00,22,1,9,9,0.0,8.536055688951912,0.0,0.7739284801945912,-0.7739284801945912
2025-01-09 23:00:00,23,1,9,9,0.0,11.14656161502255,0.0,0.31973339991628624,-0.31973339991628624
2025-01-10 00:00:00,0,1,10,10,0.0,6.593682058911675,0.0,0.2156740394462734,-0.2156740394462734
2025-01-10 01:00:00,1,1,10,10,0.0,5.37084741310683,0.0,0.20672809065557163,-0.20672809065557163
2025-01-10 02:00:00,2,1,10,10,0.0,8.811215952257765,0.0,0.2698652001986205,-0.2698652001986205
2025-01-10 03:00:00,3,1,10,10,0.0,6.3557912164809345,0.0,0.41544802271377534,-0.41544802271377534
2025-01-10 04:00:00,4,1,10,10,0.0,9.191686434324952,0.0,0.4775214153416144,-0.4775214153416144
2025-01-10 05:00:00,5,1,10,10,0.0,11.892947279213413,0.0,0.32831546392783645,-0.32831546392783645
2025-01-10 06:00:00,6,1,10,10,0.0,9.346481232980269,0.0,0.25894986096068595,-0.25894986096068595
2025-01-10 07:00:00,7,1,10,10,0.0,5.716797663002765,0.0,0.6763917310215501,-0.6763917310215501
2025-01-10 08:00:00,8,1,10,10,93.39786853964901,11.3174095150774,0.4202904084284206,0.7072831241909798,-0.28699271576255925
2025-01-10 09:00:00,9,1,10,10,268.56604555189307,10.076539678430212,1.2085472049835186,0.816984705401898,0.3915624995816206
2025-01-10 10:00:00,10,1,10,10,377.7005636260382,12.368048863451497,1.699652536317172,0.3773928536325244,1.3222596826846476
2025-01-10 11:00:00,11,1,10,10,409.64597401048576,8.740915525005535,1.843406883047186,0.4714189191417337,1.3719879639054522
2025-01-10 12:00:00,12,1,10,10,520.6709169377605,11.408015274490962,2.343019126219922,0.25356180109136267,2.0894573251285595
2025-01-10 13:00:00,13,1,10,10,408.3847206303237,9.268083063341495,1.8377312428364567,0.42368720547664446,1.4140440373598122
2025-01-10 14:00:00,14,1,10,10,486.8616048190783,10.859059868497745,2.1908772216858523,0.469658405182022,1.7212188165038302
